Outletid,OutletName,DistCode,DistributorName,MainChannelCode,MainChannelType,SM_Code,SM_Name,ASM_Code,ASM_Name,RSE_Code,RSE_Name,PSR_Code,PSR_Desc
"C032870","ALIFNUR STORES","C000336","MODERN DRINKS TRADERS","MC0001","CONVENIENCE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032871","SOMNATH GHOSH (GABTALA)","C000336","MODERN DRINKS TRADERS","MC0005","WHOLESALE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032872","SARKAR MISTANNA BHANDAR (BRAHMAN PARA)","C000336","MODERN DRINKS TRADERS","MC0020","SWEET/ CHAAT/ BAKERY","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032873","AMIRUL MOLYA","C000336","MODERN DRINKS TRADERS","MC0001","CONVENIENCE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032874","ESRAIL MOLYA","C000336","MODERN DRINKS TRADERS","MC0001","CONVENIENCE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032875","SAMARESH NAG","C000336","MODERN DRINKS TRADERS","MC0001","CONVENIENCE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032876","MD FAZLUR RAHAMAN","C000336","MODERN DRINKS TRADERS","MC0001","CONVENIENCE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032877","KABIRUDDIN MOLLA","C000336","MODERN DRINKS TRADERS","MC0016","MASS EATERIES","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032880","SANDIP GHOSH","C000336","MODERN DRINKS TRADERS","MC0001","CONVENIENCE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C026272","SANJAY KUMAR BARNWAL","C000317","SHREE ENTERPRISE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026273","SRI KRISHNA BHANDER","C000317","SHREE ENTERPRISE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026274","KAMALA BHANDAR","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026275","MAA KALI STORE","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026276","PAWAN STORES","C000317","SHREE ENTERPRISE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026277","HIRALAL STORES","C000317","SHREE ENTERPRISE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026278","KARUNA STORE","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026279","MAA KALI BHANDAR","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026280","MAYER ASHIRBAD BHANDAR","C000317","SHREE ENTERPRISE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026281","NAKUL KR. SHAW","C000317","SHREE ENTERPRISE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026282","MAA TARA BHANDAR","C000317","SHREE ENTERPRISE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026283","KHOKON MONDAL","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026284","NILADRI PAUL","C000317","SHREE ENTERPRISE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026285","TARUN ENTERPRISE (SARDAR PARA)","C000317","SHREE ENTERPRISE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026286","NILADRI PRAMANICK","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026287","ASHUTOSH BHAKTA","C000317","SHREE ENTERPRISE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026288","MAA SUNDARI BHANDAR","C000317","SHREE ENTERPRISE","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026289","PRINCE MONDAL","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026290","ASHIM STORES","C000317","SHREE ENTERPRISE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026291","UMESH ENTERPRISE","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026292","OM SRI SHANTI STORES","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026293","ASHOK SHAW","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026294","RAJESH KUMAR SHAW","C000317","SHREE ENTERPRISE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026295","KUNAL PRASAD SHAW","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026296","PRATAP BISWAS","C000317","SHREE ENTERPRISE","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C026297","SURENDAR SHAW","C000317","SHREE ENTERPRISE","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E0966","BISWAJIT NARU","PSR0852","SIDHESWAR CHATTERJEE"
"C032881","NAZMUL HOSSAIN (HATISALA)","C000336","MODERN DRINKS TRADERS","MC0001","CONVENIENCE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032882","MD RUHUL ALI SAHAJI","C000336","MODERN DRINKS TRADERS","MC0015","GROCERIES","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032883","ABDUL KARIM MOLLA","C000336","MODERN DRINKS TRADERS","MC0001","CONVENIENCE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032884","HASHHINA BIBI","C000336","MODERN DRINKS TRADERS","MC0001","CONVENIENCE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C032885","MARUFUL MOLLA","C000336","MODERN DRINKS TRADERS","MC0001","CONVENIENCE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C063984","SALMA MUDIO BHANDAR","C000336","MODERN DRINKS TRADERS","MC0001","CONVENIENCE","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C064069","ARNAB VARIETIES STORES","C000336","MODERN DRINKS TRADERS","MC0015","GROCERIES","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C064071","A K ENTERPRISE","C000336","MODERN DRINKS TRADERS","MC0015","GROCERIES","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
"C064009","BEAUTY RESTAURANT","C000336","MODERN DRINKS TRADERS","MC0020","SWEET/ CHAAT/ BAKERY","E0998","SUBHRA CHATTERJEE","E1001","TANMOY KUMAR KAR","E0778","MAHASIN SARDAR","PSR0235","RAJ KUMAR SARDAR"
